record_id,region,country,edu_level,fbo_membership,social_membership,smb_clim_infor,climate_access,clim_infor_useful,years_climate_information,willing_payment_cli,willing_payment,willing_payment_threshold,prioritized_csa_practices,csa_prioritized_inputs,commodity_value_inputs,crop_harvest_inputs,access_credit,amount_funded_input,access_extension_service,times_exten_agents,visit_exten_service,meet_exten_agents,times_hh_mem,medium_exten_service,who_exten_service,MOFAplus,payment_exten_service,price_per_service,hh_mem_payment,crop_produce_inputs,agric_extn_agent_hh,visit_hh_extn_agent,hh_member_talk,participation_agric_serv,hh_member_participated,organization_training,topic_discussed,asking_training,usefulness_training,timeliness_training,hh_member_participated2,Sheep,Poultry,Pigs,Goats,Donkey,Cattle,Bulls,unit_price_livestock,Tractor,Television,Refrigerator,Radio,Plough,Motorbike,Mobilephone,Hoe,Cutlass,Car,Watertank,Water pump,PH drying,Granary,Donkey cart,Bike,unit_price_assets,status,AutoRecordedGIS,AgecategoryofHousehold,Agecategory,CO,acres_land,distance_land,years_farming_land,sel_crop_years,CU,Sourceofinformationonthepra,WhenYeardidyoustartusing,Areacoveredbythepractice,Whydoyoupreferthispractice,CZ,Commonsource,Distancefromhousetothesourc,AverageCostperunitGHS,Whatistheunit,Perceptionofcost,ConstraintstoAccess,DG,Specifyforother,Whatisthetotalacreagescul,Whatisthetotalquantityharve,Whatisthetotalquantityofyo,Whatistheaveragepriceinthe,WillyouAreyoucultivatingth,Whatisyourestimatedyieldfor,DO,DP,Maize100kg,Cowpea100kg,Yam100tubers,Orangefleshsweetpotato100kg,Tomatoes50kg,DV,AmountrequestedinGHS,Amountgranted,DY,DZ,Didyourequest,Perceptiononusefulnessofassi,Timelinessofassistanceorinfo,ED,Number_Qty,UnitpriceGHC,Whoownsthisproperty,Whodecidestodisposeoffthis,EI,NumberQty,EK,EL,EM,latitude,longitude
1238053,Upper West,Ghana,Secondary Education,Yes,Yes,Yes,Yes,Very useful,7.0,Yes,4.0,Yes,"Promotion of disease and pest tolerant maize, cowpea ,potato and tomatoes varieties",8.0,2.0,2.0,Yes,1.0,Yes,4.0,Yes,Husband,3.0,Face-to-face(extension agents to farmer),"Research, NGOs, MOFA Extension",MOFA + NGO Private Research,No,,,3.0,Yes,2.0,Wife,No,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,OK,,15 to 24 years,Below or = 14 years,Owned,5.0,0.5,24.0,11.0,Leguminous crops as previous crop to cereals,Government Extension Officers,2014.0,3.0,Climate Smartness,Improved seed of cowpea,Agriculture input seller in nearby community #,2.5,10.0,1 kg,Expensive,Some times difficult to get,Cowpea,0,1.5,110,0,0,Yes,300,Quantity kept for planting (seed),0,30,30,0,0,0,Relatives and friends,2000.0,1500.0,Pest and disease management,0,Yes,Somewhat useful,Timely,Poultry,4.0,25.0,Husband,Husband,Radio,3.0,60.0,Husband,Husband,,
1238057,Upper West,Ghana,No Formal Education,Yes,Yes,No,Yes,Very useful,9.0,No,,,"Promotion of disease and pest tolerant maize, cowpea ,potato and tomatoes varieties",7.0,2.0,1.0,Yes,1.0,Yes,1.0,Yes,Son,2.0,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,1.0,Yes,3.0,Wife,No,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,OK,,15 to 24 years,Below or = 14 years,Family Land,6.0,2.5,19.0,11.0,"Promotion of stress (drought, early maturing, striga and low N ) tolerant Improved maize, cowpea varieties",Other farmers,2013.0,3.0,Climate Smartness,Improved seed of maize,Agriculture input seller in nearby community #,3.0,10.0,1 kg,Expensive,No constraint,Cowpea,0,1,130,0,0,Yes,250,Quantity Consumed,0,400,100,0,0,0,Informal savings and credit group,700.0,500.0,Pest and disease management,0,Yes,Somewhat useful,Timely,Poultry,15.0,25.0,Husband,Husband,Cutlass,3.0,25.0,Husband,Husband,,
1238058,Upper West,Ghana,No Formal Education,Yes,Yes,Yes,Yes,Very useful,,No,,,"Promotion of disease and pest tolerant maize, cowpea ,potato and tomatoes varieties",6.0,2.0,2.0,Yes,1.0,Yes,3.0,Yes,Daughter,2.0,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,1.0,Yes,2.0,Husband,No,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,OK,,Above 60 years,15 years to 24 years,Owned,4.0,1.0,25.0,10.0,Promotion of Phosphorous efficient and Nitrogen fixing cowpea varieties,Demonstration/research sites,2013.0,3.0,Climate Smartness,Improved seed of maize,Agriculture input seller in nearby community #,3.0,8.0,1 Kg,Expensive,Nil,Cowpea,0,0.5,60,0,0,Yes,100,Quantity Consumed,0,300,40,0,0,0,Relatives and friends,400.0,200.0,Pest and disease management,0,Yes,Somewhat useful,Not always timely,Poultry,18.0,18.0,Husband,Husband,Mobile Phone,1.0,60.0,Daughter,Daughter,,
1238062,Upper West,Ghana,Basic Education,Yes,Yes,No,Yes,Very useful,8.0,Yes,3.0,Yes,"Minimum tillage for maize, cowpea and vegetables production",4.0,2.0,2.0,Yes,1.0,Yes,1.0,No,,,Farmer-to-farmer,MOFA Extension,MOFA only,No,,,1.0,Yes,2.0,Husband,No,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,OK,,15 to 24 years,25 years to 60 years,Family Land,4.0,2.5,12.0,7.0,Promotion of Phosphorous efficient and Nitrogen fixing cowpea varieties,Government Extension Officers,2015.0,2.0,Adaptability,Ammonia/Urea fertilizer,Major city in my area,6.5,200.0,0,Expensive,Not easily accessible,Cowpea,0,1,150,100,480 per bag,Yes,250,Quantity kept for planting (seed),0,40,30,0,0,0,Relatives and friends,700.0,600.0,Pest and disease management,0,Yes,Useful,Timely,Sheep,12.0,160.0,Husband,Husband,Bike,2.0,350.0,Husband,Husband,,
1238063,Upper West,Ghana,Basic Education,No,No,No,Yes,Very useful,8.0,Yes,2.0,Yes,"Promotion of disease and pest tolerant maize, cowpea ,potato and tomatoes varieties",5.0,2.0,2.0,Yes,1.0,Yes,2.0,No,,,,,MOFA + NGO Private Research,,,,2.0,Yes,2.0,Wife,No,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,OK,,15 to 24 years,15 years to 24 years,Owned,5.0,2.0,21.0,12.0,"Promotion of disease and pest tolerant maize, cowpea, potato and tomato varieties",Demonstration/research sites,2014.0,,0,Hoe,Agriculture input seller in nearby community #,3.0,24.0,0,Moderate,Nil,Cowpea,0,1,90,0,0,Yes,100,Quantity kept for planting (seed),0,100,40,0,0,0,Informal savings and credit group,400.0,300.0,Pest and disease management,0,Yes,Useful,Timely,Poultry,6.0,35.0,Son,Husband,Bike,1.0,180.0,Husband,Husband,,
1238064,Upper West,Ghana,No Formal Education,No,Yes,No,Yes,Very useful,10.0,No,,,"Minimum tillage for maize, cowpea and vegetables production",5.0,2.0,2.0,No,,No,0.0,Yes,Wife,1.0,,,No access,,,,1.0,Yes,2.0,Wife,No,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,OK,,25 years to 60 years,Below or = 14 years,Owned,8.0,2.5,40.0,10.0,Leguminous crops as previous crop to cereals,NGO,2010.0,3.0,Climate Smartness,Hoe,Agriculture input seller in nearby community #,1.0,25.0,",1",Expensive,Nil,Maize,0,0,200,0,0,Yes,800,Quantity Consumed,0,160,50,0,0,0,,,,General crop production advice,0,Yes,Useful,Not always timely,Goats,11.0,180.0,Wife,Wife,Hoe,3.0,35.0,Husband,Husband,,
1238464,Upper West,Ghana,No Formal Education,No,Yes,No,Yes,Very useful,5.0,Yes,1.0,Yes,"Promotion of disease and pest tolerant maize, cowpea ,potato and tomatoes varieties",3.0,1.0,2.0,Yes,1.0,Yes,6.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,2.0,Yes,6.0,Husband,Yes,Husband,Government agencies,Crop management,No,Useful,Timely,Husband,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,OK,,15 to 24 years,Below or = 14 years,Family Land,2.0,0.1,40.0,4.0,"Promotion of disease and pest tolerant maize, cowpea, potato and tomato varieties",Government Extension Officers,2017.0,2.0,Climate Smartness,Improved seed of maize,Agriculture input seller in nearby community #,2.0,20.0,kg,Moderate,Scarcity,Maize,0,2,500,0,300,Yes,15,Quantity kept for planting (seed),0,30,0,0,0,0,Informal savings and credit group,700.0,700.0,Use of improved varieties,0,No,Useful,Timely,Goats,35.0,300.0,Husband,Husband,Hoe,5.0,20.0,Husband,Husband,,
1238466,Upper West,Ghana,No Formal Education,No,No,No,No,,,Yes,1.0,Yes,Leguminous crop as previous crop to cereal,1.0,1.0,2.0,No,,Yes,7.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,1.0,Yes,7.0,Husband,Yes,Husband,Government agencies,Crop management,No,Useful,Timely,Husband,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,rejected,,15 to 24 years,25 years to 60 years,Owned,2.0,0.2,40.0,6.0,Leguminous crops as previous crop to cereals,Government Extension Officers,2017.0,2.0,Climate Smartness,Improved seed of cowpea,Agriculture input seller in nearby community #,0.2,10.0,kg,Moderate,Scarcity,Maize,0,2,200,0,350,Yes,400,Quantity Consumed,0,190,0,0,0,0,,,,Pest and disease management,0,No,Useful,Timely,Sheep,10.0,350.0,Husband,Husband,Bike,1.0,700.0,Husband,Husband,,
1238487,Upper West,Ghana,No Formal Education,No,No,No,Yes,Very useful,4.0,No,,,Leguminous crop as previous crop to cereal,2.0,1.0,2.0,No,,Yes,6.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,2.0,Yes,6.0,Husband,No,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,rejected,,25 years to 60 years,25 years to 60 years,Owned,2.0,0.5,45.0,30.0,Leguminous crops as previous crop to cereals,Government Extension Officers,2016.0,2.0,Climate Smartness,Insecticides,Agriculture input seller in nearby community #,0.5,30.0,litres,Moderate,Difficult to access,Maize,0,2,400,100,350,Yes,7,Quantity Consumed,0,390,0,0,0,0,,,,Pest and disease management,0,No,Useful,Timely,Goats,18.0,340.0,Husband,Husband,Cutlass,1.0,25.0,Husband,Husband,,
1238488,Upper West,Ghana,No Formal Education,No,Yes,No,Yes,Very useful,5.0,No,,,Leguminous crop as previous crop to cereal,1.0,1.0,2.0,Yes,1.0,No,0.0,No,,,,,No access,,,,1.0,Yes,8.0,Husband,No,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,OK,,15 to 24 years,Below or = 14 years,Family Land,2.0,0.2,42.0,4.0,Leguminous crops as previous crop to cereals,Government Extension Officers,2016.0,2.0,Climate Smartness,Improved seed of cowpea,Agriculture input seller in nearby community #,2.0,9.0,kg,Moderate,Delay in supply,Maize,0,2,100,0,300,Yes,4,Quantity Consumed,0,190,0,0,0,0,Informal savings and credit group,200.0,200.0,Pest and disease management,0,No,Useful,Timely,Poultry,6.0,50.0,Husband,Husband,Radio,1.0,70.0,Husband,Husband,,
1238524,Upper West,Ghana,Basic Education,No,No,No,Yes,Very useful,3.0,Yes,1.0,Yes,Leguminous crop as previous crop to cereal,1.0,2.0,2.0,No,,Yes,8.0,Yes,Husband,3.0,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,1.0,Yes,7.0,Husband,No,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,OK,,Below or = 14 years,Below or = 14 years,Owned,4.0,0.5,45.0,16.0,Leguminous crops as previous crop to cereals,Government Extension Officers,2015.0,4.0,Climate Smartness,Improved seed of cowpea,Agriculture input seller in nearby community #,0.5,10.0,kg,Moderate,Scarcity,Cowpea,0,0.5,25,0,20,Yes,100,Quantity kept for planting (seed),0,10,10,0,0,0,,,,Pest and disease management,0,No,Useful,Timely,Sheep,5.0,400.0,Husband,Husband,Hoe,2.0,25.0,Husband,Husband,,
1238735,Upper West,Ghana,No Formal Education,No,Yes,No,No,,,Yes,1.0,Yes,Leguminous crop as previous crop to cereal,2.0,1.0,3.0,Yes,1.0,Yes,5.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,1.0,Yes,5.0,Husband,No,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,OK,,15 to 24 years,Below or = 14 years,Owned,5.0,0.5,47.0,10.0,Leguminous crops as previous crop to cereals,Government Extension Officers,2015.0,5.0,Climate Smartness,Improved seed of cowpea,Agriculture input seller in nearby community #,0.5,15.0,kg,Expensive,Delay in supply sometimes,Maize,0,5,700,100,450,Yes,1200,Quantity Consumed,0,570,0,0,0,0,Informal savings and credit group,200.0,200.0,Pest and disease management,0,No,Useful,Timely,Poultry,15.0,55.0,Husband,Husband,Bike,3.0,550.0,Husband,Husband,,
1238736,Upper West,Ghana,Basic Education,No,No,No,Yes,Somewhat useful,4.0,,,,Leguminous crop as previous crop to cereal,2.0,1.0,2.0,No,,Yes,5.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,1.0,Yes,5.0,Husband,No,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,OK,,25 years to 60 years,Below or = 14 years,Family Land,3.0,0.5,45.0,15.0,Water management (mulching),Government Extension Officers,2015.0,3.0,Adaptability,Insecticides,Agriculture input seller in nearby community #,0.5,45.0,kg,Moderate,Scarcity,Maize,0,3,350,150,240,Yes,6,Quantity Consumed,0,140,0,0,0,0,,,,Use of fertilizer,0,No,Useful,Timely,Poultry,2.0,50.0,Husband,Husband,Radio,2.0,70.0,Husband,Husband,,
1238737,Upper West,Ghana,No Formal Education,Yes,No,No,Yes,Very useful,5.0,Yes,1.0,Yes,Leguminous crop as previous crop to cereal,2.0,1.0,2.0,No,,Yes,8.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,1.0,Yes,8.0,Husband,No,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,OK,,Below or = 14 years,25 years to 60 years,Family Land,3.0,0.3,46.0,4.0,"Promotion of disease and pest tolerant maize, cowpea, potato and tomato varieties",Government Extension Officers,2017.0,3.0,Climate Smartness,Improved seed of cowpea,Agriculture input seller in nearby community #,0.3,9.0,kg,Moderate,Not easily accessible,Maize,0,3,700,0,260,Yes,800,Quantity kept for planting (seed),0,15,0,0,0,0,,,,Pest and disease management,0,No,Useful,Timely,Poultry,10.0,55.0,Husband,Husband,Hoe,5.0,30.0,Husband,Husband,,
1239305,Upper West,Ghana,No Formal Education,Yes,Yes,No,Yes,Very useful,9.0,Yes,6.0,Yes,"Promotion of disease and pest tolerant maize, cowpea ,potato and tomatoes varieties",5.0,2.0,3.0,Yes,1.0,Yes,2.0,Yes,Wife,1.0,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,2.0,Yes,1.0,Wife,No,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,rejected,,Below or = 14 years,15 years to 24 years,Family Land,9.0,2.0,15.0,11.0,"Minimum tillage for maize, cowpea and vegetable production",Radio,2014.0,3.0,Climate Smartness,Ammonia/Urea fertilizer,Agriculture input seller in nearby community #,1.0,200.0,50 kg,Expensive,Not easily accessible,Maize,0,2,600,300,400,Yes,1000,Quantity Consumed,0,280,100,0,0,0,Informal savings and credit group,700.0,500.0,General crop production advice,0,Yes,Somewhat useful,Timely,Poultry,15.0,30.0,Wife,Husband,Cutlass,2.0,32.0,Husband,Husband,,
1239306,Upper West,Ghana,Basic Education,Yes,Yes,Yes,Yes,Very useful,6.0,Yes,6.0,Yes,"Minimum tillage for maize, cowpea and vegetables production",7.0,2.0,3.0,Yes,1.0,Yes,1.0,Yes,Husband,2.0,Face-to-face(extension agents to farmer),"NGOs, MOFA Extension",MOFA + NGO Private Research,No,,,4.0,Yes,2.0,Husband,No,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,rejected,,Below or = 14 years,25 years to 60 years,Family Land,11.0,2.0,15.0,8.0,"Minimum tillage for maize, cowpea and vegetable production",Government Extension Officers,2014.0,5.0,Adaptability,Improved seed of cowpea,Agriculture input seller in nearby community #,2.0,13.0,1 kg,Expensive,Not readily available,Cowpea,0,2,300,200,400 per bag,Yes,400,Quantity kept for planting (seed),0,25,10,0,0,0,Informal savings and credit group,500.0,300.0,Weather information,0,Yes,Somewhat useful,Not always timely,Goats,15.0,110.0,Husband,Husband,Cutlass,1.0,25.0,Husband,Husband,,
1239307,Upper West,Ghana,No Formal Education,Yes,Yes,No,Yes,Very useful,5.0,No,,,"Minimum tillage for maize, cowpea and vegetables production",5.0,2.0,2.0,No,,Yes,2.0,Yes,Husband,,Face-to-face(extension agents to farmer),"Research, MOFA Extension",MOFA + NGO Private Research,No,,,3.0,Yes,3.0,Husband,Yes,Husband,Research institution/universities,Crop management,Yes,Useful,Timely,Husband,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,rejected,,15 to 24 years,25 years to 60 years,Owned,12.0,1.0,32.0,12.0,Leguminous crops as previous crop to cereals,Demonstration/research sites,2013.0,2.0,Adaptability,Ammonia/Urea fertilizer,Major city in my area,2.0,200.0,50kh,Expensive,Difficult to access,Maize,0,1.5,3,0,0,Yes,10,Quantity Consumed,0,260,0,0,0,0,,,,Improved management of livestock,0,Yes,Useful,Not always timely,Goats,10.0,170.0,Husband,Husband,Cutlass,2.0,15.0,Husband,Husband,,
1239308,Upper West,Ghana,Basic Education,Yes,Yes,Yes,Yes,Very useful,7.0,Yes,2.0,Yes,"Promotion of disease and pest tolerant maize, cowpea ,potato and tomatoes varieties",7.0,2.0,1.0,Yes,1.0,Yes,2.0,Yes,Husband,1.0,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,3.0,Yes,2.0,Husband,Yes,Husband,Government agencies,Pest and disease control,Yes,Useful,Timely,Husband,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,rejected,,25 years to 60 years,25 years to 60 years,Family Land,7.0,1.0,3.0,3.0,Enhancing access to climate information,Government Extension Officers,2019.0,1.0,Climate Smartness,NPK Fertilizer,Agriculture input seller in nearby community #,2.0,190.0,50kg,Expensive,Difficult to access,Cowpea,0,0.5,50,0,0,Yes,100,Quantity Consumed,0,200,40,0,0,0,Informal savings and credit group,600.0,400.0,Pest and disease management,0,Yes,Somewhat useful,Timely,Poultry,7.0,30.0,Husband,Husband,Bike,2.0,250.0,Husband,Husband,,
1239335,Upper West,Ghana,No Formal Education,Yes,Yes,Yes,Yes,Somewhat useful,3.0,No,,,"Promotion of disease and pest tolerant maize, cowpea ,potato and tomatoes varieties",1.0,1.0,2.0,Yes,1.0,Yes,14.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,2.0,Yes,14.0,Wife,Yes,Wife,Government agencies,Crop management,No,Useful,Timely,Wife,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,rejected,,25 years to 60 years,15 years to 24 years,Family Land,1.0,2.0,25.0,3.0,"Promotion of stress (drought, early maturing, striga and low N ) tolerant Improved maize, cowpea varieties",Government Extension Officers,2017.0,1.0,Climate Smartness,Improved seed of maize,Extension agent,5.0,9.0,kg,Moderate,Delay of supply some times,Maize,0,1,200,100,Ghc400,Yes,200,Quantity kept for planting (seed),0,10,0,0,0,0,Informal savings and credit group,150.0,150.0,Use of improved varieties,0,No,Useful,Timely,Goats,3.0,200.0,Husband,Husband,Cutlass,2.0,35.0,Husband,Husband,,
1239337,Upper West,Ghana,No Formal Education,No,Yes,No,Yes,Very useful,4.0,No,,,"Promotion of disease and pest tolerant maize, cowpea ,potato and tomatoes varieties",3.0,1.0,3.0,Yes,1.0,Yes,11.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,2.0,Yes,11.0,Husband,No,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,rejected,,15 to 24 years,25 years to 60 years,Owned,2.0,3.0,26.0,5.0,"Promotion of disease and pest tolerant maize, cowpea, potato and tomato varieties",Government Extension Officers,2017.0,1.0,Climate Smartness,Improved seed of maize,Agriculture input seller in nearby community #,6.0,9.0,kg,Moderate,Delay in supply,Maize,0,1,300,100,350,Yes,4,Quantity Consumed,0,290,0,0,0,0,Informal savings and credit group,300.0,300.0,Use of improved varieties,0,No,Useful,Timely,Goats,3.0,200.0,Husband,Husband,Mobile Phone,1.0,80.0,Husband,Husband,,
1239340,Upper West,Ghana,No Formal Education,No,Yes,No,No,,,No,,,Leguminous crop as previous crop to cereal,2.0,1.0,3.0,Yes,1.0,Yes,7.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,2.0,Yes,7.0,Wife,No,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,rejected,,Below or = 14 years,Below or = 14 years,Family Land,1.0,2.0,8.0,2.0,Leguminous crops as previous crop to cereals,Government Extension Officers,2015.0,1.0,Adaptability,Insecticides,Agriculture input seller in nearby community #,5.0,35.0,litres,Moderate,Scarce to access sometimes,Maize,0,1,200,0,350,Yes,300,Quantity lost through Post-harvest losses,0,20,0,0,0,0,Informal savings and credit group,200.0,200.0,Pest and disease management,0,No,Useful,Timely,Poultry,5.0,50.0,Wife,Wife,Bike,1.0,500.0,Wife,Wife,,
1239433,Upper West,Ghana,No Formal Education,Yes,Yes,Yes,Yes,Very useful,3.0,No,,,"Promotion of disease and pest tolerant maize, cowpea ,potato and tomatoes varieties",3.0,1.0,2.0,Yes,1.0,Yes,12.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,3.0,Yes,12.0,Wife,No,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Verified,,Below or = 14 years,25 years to 60 years,Family Land,2.0,3.0,25.0,3.0,"Promotion of disease and pest tolerant maize, cowpea, potato and tomato varieties",Government Extension Officers,2016.0,1.0,Climate Smartness,NPK Fertilizer,Agriculture input seller in nearby community #,6.0,4.0,kg,Moderate,scarcity at times,Maize,0,1,4,1,350,Yes,500,Quantity used as payment for inputs,0,100,0,0,0,0,Informal savings and credit group,250.0,250.0,Weather information,0,Yes,Somewhat useful,Timely,Goats,5.0,250.0,Husband,Husband,Hoe,3.0,35.0,Husband,Husband,,
1239434,Upper West,Ghana,No Formal Education,No,Yes,No,Yes,Very useful,4.0,No,,,Leguminous crop as previous crop to cereal,2.0,1.0,2.0,Yes,1.0,Yes,7.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,2.0,Yes,7.0,Husband,No,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,rejected,,25 years to 60 years,Below or = 14 years,Rented from others,2.0,0.2,2.0,2.0,Leguminous crops as previous crop to cereals,Government Extension Officers,2017.0,1.0,Climate Smartness,Improved seed of cowpea,Agriculture input seller in nearby community #,6.0,10.0,kg,Moderate,scarce,Maize,0,2,200,0,350,Yes,400,Quantity kept for planting (seed),0,18,0,0,0,0,Informal savings and credit group,1500.0,1500.0,Use of improved varieties,0,No,Useful,Timely,Goats,15.0,200.0,Husband,Husband,Cutlass,2.0,30.0,Husband,Husband,,
1240427,Upper West,Ghana,Secondary Education,Yes,Yes,Yes,Yes,Very useful,2.0,Yes,0.5,No,Leguminous crop as previous crop to cereal,3.0,2.0,2.0,Yes,1.0,Yes,1.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,1.0,No,,,Yes,Myself,NGO,Specific agricultural technologies,No,Very useful,Timely,Myself,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,rejected,,15 to 24 years,15 years to 24 years,Owned,15.0,0.2,8.0,8.0,Leguminous crops as previous crop to cereals,Other farmers,2002.0,2.0,Adaptability,Hoe,Agriculture input seller in nearby community #,0.2,25.0,5,Moderate,is very expensive,Cowpea,0,0.5,1mini bag,0,0,Yes,5 mini bag,Quantity kept for planting (seed),0,1 mini bag,10kg,0,0,0,Informal savings and credit group,300.0,300.0,Use of fertilizer,0,Yes,Very useful,Not always timely,Sheep,1.0,250.0,Husband,Husband,Hoe,5.0,15.0,Husband,Husband,,
